"SearchID" "AdID" "Position" "ObjectType" "HistCTR" "IsClick"
"6939" 2035 32398497 7 3 0.004302 0
"6940" 2037 17333415 1 3 0.005228 0
"6941" 2037 27819278 7 3 0.004028 0
"6942" 2038 1529066 1 3 0.03923 0
"6943" 2039 6115044 1 3 0.012104 0
"6944" 2039 8197530 7 3 0.001858 0
"6945" 2039 12851234 2 2 NA NA
"6946" 2039 14735461 8 1 NA NA
"6947" 2039 18812053 6 1 NA NA
"6948" 2040 5833254 7 3 0.003885 0
"6949" 2040 15284976 8 1 NA NA
"6950" 2040 20487638 2 1 NA NA
"6951" 2040 24897601 1 3 0.005327 0
"6952" 2040 32674999 6 2 NA NA
"6953" 2041 7944489 7 3 4.1e-05 0
"6954" 2041 23023913 2 1 NA NA
"6955" 2041 23630175 8 1 NA NA
"6956" 2041 28487946 6 1 NA NA
"6957" 2041 35481795 1 3 0.005714 0
"6958" 2042 4184072 1 3 0.005926 0
"6959" 2042 6528285 7 3 0.000398 0
"6960" 2042 13209880 2 1 NA NA
"6961" 2042 16765844 8 1 NA NA
"6962" 2042 28045598 6 1 NA NA
"6963" 2043 175432 6 1 NA NA
"6964" 2043 5828847 2 2 NA NA
"6965" 2043 12842454 8 1 NA NA
"6966" 2043 26532333 7 3 0.007317 0
"6967" 2043 32093996 1 3 0.003854 0
"6968" 2044 855107 7 3 0.005123 0
"6969" 2044 1676759 2 1 NA NA
"6970" 2044 17820080 8 1 NA NA
"6971" 2044 27766406 6 1 NA NA
"6972" 2044 33580701 1 3 0.00503 0
"6973" 2045 17579501 1 3 0.00851 0
"6974" 2045 23046552 2 1 NA NA
"6975" 2045 29144688 7 3 0.001712 0
"6976" 2046 20539872 1 3 0.014162 0
"6977" 2046 21249123 7 3 0.003223 0
"6978" 2046 32985022 2 2 NA NA
"6979" 2047 10725134 7 3 0.015113 0
"6980" 2047 27379912 1 3 0.000659 0
"6981" 2048 4599257 2 2 NA NA
"6982" 2048 7367390 1 3 0.008661 0
"6983" 2048 14207907 7 3 0.003841 0
"6984" 2049 16904117 7 3 0.001984 0
"6985" 2049 18424570 6 1 NA NA
"6986" 2049 19620618 8 1 NA NA
"6987" 2049 30131263 1 3 0.005719 0
"6988" 2049 32460469 2 2 NA NA
"6989" 2050 3144527 2 1 NA NA
"6990" 2050 3656226 1 3 0.001812 0
"6991" 2050 10860549 6 1 NA NA
"6992" 2050 32358118 8 1 NA NA
"6993" 2050 32693014 7 3 0.002119 0
"6994" 2051 10619957 7 3 0.010749 0
"6995" 2051 13408012 8 1 NA NA
"6996" 2051 26121630 1 3 0.009937 0
"6997" 2051 28277247 2 1 NA NA
"6998" 2051 32607479 6 1 NA NA
"6999" 2052 864182 1 3 0.003912 0
"7000" 2052 16194080 6 1 NA NA
"7001" 2052 22859547 8 1 NA NA
"7002" 2052 30034972 2 2 NA NA
"7003" 2052 32586567 7 3 0.012788 1
"7004" 2053 14891756 7 3 0.001382 0
"7005" 2053 19960074 1 3 0.007392 0
"7006" 2054 2089813 8 1 NA NA
"7007" 2054 10664079 6 1 NA NA
"7008" 2054 14880485 7 3 0.000982 0
"7009" 2054 32491118 2 2 NA NA
"7010" 2054 36362541 1 3 0.012289 0
"7011" 2055 7199798 2 1 NA NA
"7012" 2055 11801992 1 3 0.004416 0
"7013" 2055 17961711 7 3 0.000586 0
"7014" 2055 17994759 8 1 NA NA
"7015" 2055 24791601 6 1 NA NA
"7016" 2056 555511 1 3 0.012645 0
"7017" 2056 36465154 2 1 NA NA
"7018" 2057 2499188 6 1 NA NA
"7019" 2057 17866346 1 3 0.017626 0
"7020" 2057 21717560 8 1 NA NA
"7021" 2057 28171313 2 1 NA NA
"7022" 2057 36283489 7 1 NA NA
"7023" 2058 5171507 6 1 NA NA
"7024" 2058 7367390 1 3 0.005921 0
"7025" 2058 11661697 8 1 NA NA
"7026" 2058 14207907 7 3 0.003854 0
"7027" 2058 25303744 2 2 NA NA
"7028" 2059 12883206 1 3 0.001706 0
"7029" 2059 33586049 7 3 0.008443 0
"7030" 2061 3342699 8 1 NA NA
"7031" 2061 9534604 1 3 0.015152 0
"7032" 2061 10774194 7 3 1e-05 0
"7033" 2061 15299696 6 1 NA NA
"7034" 2061 33622817 2 1 NA NA
"7035" 2063 24728248 1 3 0.003677 0
"7036" 2063 25455055 7 3 0.027174 0
"7037" 2064 10391056 7 3 0.00544 0
"7038" 2064 29936418 1 3 0.045034 0
"7039" 2064 32892708 2 2 NA NA
"7040" 2065 22067752 7 3 0.00263 0
"7041" 2065 28591143 1 3 0.002433 0
"7042" 2066 9840503 1 3 0.010874 0
"7043" 2066 17777557 8 1 NA NA
"7044" 2066 21256182 6 1 NA NA
"7045" 2066 23219738 7 3 0.002908 0
"7046" 2066 36560821 2 2 NA NA
"7047" 2067 6636601 7 3 0.004419 0
"7048" 2067 32370130 1 3 0.00114 0
"7049" 2069 17236307 6 1 NA NA
"7050" 2069 18945067 7 3 0.023067 0
"7051" 2069 28028494 8 1 NA NA
"7052" 2069 31915690 2 1 NA NA
"7053" 2069 35817231 1 3 0.016093 0
"7054" 2070 3546278 2 2 NA NA
"7055" 2070 5414332 1 3 0.001729 0
"7056" 2070 9632759 6 1 NA NA
"7057" 2070 14680591 8 1 NA NA
"7058" 2070 33616769 7 3 0.001986 0
"7059" 2071 14203094 2 1 NA NA
"7060" 2071 14233651 8 1 NA NA
"7061" 2071 14959411 1 3 0.001346 0
"7062" 2071 32954915 7 1 NA NA
"7063" 2071 32977325 6 1 NA NA
"7064" 2072 33580701 1 3 0.013447 0
"7065" 2072 34087295 2 2 NA NA
"7066" 2072 36798325 7 3 0.008928 0
"7067" 2073 9840503 7 3 0.009446 0
"7068" 2073 20058023 1 3 0.009138 0
"7069" 2073 25292930 2 2 NA NA
"7070" 2074 10126101 8 1 NA NA
"7071" 2074 21111856 7 3 0.016807 0
"7072" 2074 24862117 6 1 NA NA
"7073" 2074 24971613 1 3 0.009602 0
"7074" 2074 26338288 2 2 NA NA
"7075" 2075 13954493 2 1 NA NA
"7076" 2075 14375076 7 3 1e-05 0
"7077" 2075 14672706 1 3 7.3e-05 0
"7078" 2075 23192028 6 1 NA NA
"7079" 2075 28576209 8 1 NA NA
"7080" 2076 21047949 8 1 NA NA
"7081" 2076 28082409 7 3 0.012938 0
"7082" 2076 29047642 2 2 NA NA
"7083" 2076 29805473 6 1 NA NA
"7084" 2076 36123655 1 3 0.00184 0
"7085" 2077 12726484 1 3 0.009064 0
"7086" 2077 34082013 7 3 0.000918 0
"7087" 2078 4287249 1 3 0.004744 0
"7088" 2078 4719518 8 1 NA NA
"7089" 2078 9205747 6 1 NA NA
"7090" 2078 18358543 2 1 NA NA
"7091" 2078 31898272 7 3 0.001916 0
"7092" 2079 8916641 7 3 0.012955 0
"7093" 2079 18423823 6 1 NA NA
"7094" 2079 19122139 8 1 NA NA
"7095" 2079 31523958 1 3 0.00389 0
"7096" 2079 34506442 2 2 NA NA
"7097" 2080 2743659 6 1 NA NA
"7098" 2080 9262996 8 1 NA NA
"7099" 2080 12651883 2 1 NA NA
"7100" 2080 24876527 7 3 0.009259 0
"7101" 2080 31326681 1 3 0.01921 0
"7102" 2081 1405142 8 1 NA NA
"7103" 2081 9764129 1 3 0.0022 0
"7104" 2081 25936701 7 3 0.002166 0
"7105" 2081 26655034 6 1 NA NA
"7106" 2082 7821122 1 3 0.050879 0
"7107" 2082 11050049 2 1 NA NA
"7108" 2083 16035809 1 3 0.045331 0
"7109" 2083 16523124 7 3 0.017234 0
"7110" 2083 22259582 2 2 NA NA
"7111" 2084 10859315 8 1 NA NA
"7112" 2084 11127111 2 1 NA NA
"7113" 2084 29022520 1 3 0.034132 0
"7114" 2084 33548119 6 1 NA NA
"7115" 2084 34348371 7 3 0.006796 0
"7116" 2085 252973 2 2 NA NA
"7117" 2085 11003598 1 3 0.001305 0
"7118" 2086 33328908 1 3 0.009174 0
"7119" 2087 4171668 2 2 NA NA
"7120" 2087 15168365 8 1 NA NA
"7121" 2087 23658108 7 3 0.002305 0
"7122" 2087 27777079 6 1 NA NA
"7123" 2087 33662202 1 3 0.007694 0
"7124" 2088 1061301 1 3 1e-05 0
"7125" 2088 31405219 2 2 NA NA
"7126" 2089 15427252 7 3 0.005424 0
"7127" 2089 23481278 1 3 0.010055 0
"7128" 2090 12985978 7 3 0.003603 0
"7129" 2090 28269877 1 3 0.041266 0
"7130" 2092 4142394 7 3 0.001518 0
"7131" 2092 31955351 1 3 0.003521 0
"7132" 2093 3228044 1 3 0.008032 0
"7133" 2094 12854858 1 3 0.004459 0
"7134" 2094 30622610 7 3 1e-05 0
"7135" 2095 23235389 1 3 0.034652 0
"7136" 2095 24758441 7 3 0.006294 0
"7137" 2096 6472910 1 3 0.003908 0
"7138" 2098 14851478 1 3 0.005155 0
"7139" 2098 21877639 7 3 0.001878 0
"7140" 2099 4964965 7 3 0.006329 0
"7141" 2099 6680832 6 1 NA NA
"7142" 2099 9659811 8 1 NA NA
"7143" 2099 27945556 1 3 0.004 0
"7144" 2100 3311344 8 1 NA NA
"7145" 2100 10987434 1 3 0.013691 0
"7146" 2100 13558903 7 3 0.014331 0
"7147" 2100 23771616 2 2 NA NA
"7148" 2100 27003315 6 1 NA NA
"7149" 2101 14447673 1 3 1e-05 0
"7150" 2101 16752741 8 1 NA NA
"7151" 2101 20082981 2 1 NA NA
"7152" 2101 25200081 6 1 NA NA
"7153" 2101 36698624 7 3 1e-05 0
"7154" 2102 5106442 2 1 NA NA
"7155" 2102 15599927 1 3 0.004468 0
"7156" 2102 16145638 7 3 0.007922 0
"7157" 2102 24577494 8 1 NA NA
"7158" 2102 31325768 6 1 NA NA
"7159" 2103 19442907 6 1 NA NA
"7160" 2103 21271450 8 1 NA NA
"7161" 2103 28036728 1 3 0.007463 0
"7162" 2103 36218898 7 3 0.00263 0
"7163" 2104 4648305 1 3 0.020225 0
"7164" 2104 10496867 6 1 NA NA
"7165" 2104 12268266 7 3 0.004595 0
"7166" 2104 25919313 2 1 NA NA
"7167" 2104 27760059 8 1 NA NA
"7168" 2105 2770377 7 3 0.026915 0
"7169" 2105 17872546 1 3 0.002 0
"7170" 2105 22430637 2 1 NA NA
"7171" 2105 34002705 8 1 NA NA
"7172" 2105 35463564 6 1 NA NA
"7173" 2106 169170 8 1 NA NA
"7174" 2106 384511 6 1 NA NA
"7175" 2106 5765684 7 1 NA NA
"7176" 2106 16670184 1 3 0.002533 0
"7177" 2106 32983357 2 2 NA NA
"7178" 2107 6372814 1 3 0.007884 0
"7179" 2107 14649889 6 1 NA NA
"7180" 2107 14780780 7 3 0.001509 0
"7181" 2107 24012819 8 1 NA NA
"7182" 2107 31466862 2 2 NA NA
"7183" 2108 7059657 7 1 NA NA
"7184" 2108 18740383 8 1 NA NA
"7185" 2108 19750374 2 1 NA NA
"7186" 2108 22691288 6 1 NA NA
"7187" 2108 23688936 1 3 1e-05 0
"7188" 2109 12364345 2 1 NA NA
"7189" 2109 23469245 8 1 NA NA
"7190" 2109 26100290 6 1 NA NA
"7191" 2109 28085323 1 3 0.01174 0
"7192" 2109 34445198 7 3 0.003733 0
"7193" 2110 5005045 6 1 NA NA
"7194" 2110 9215155 2 1 NA NA
"7195" 2110 10288676 1 3 0.011395 0
"7196" 2110 19729212 8 1 NA NA
"7197" 2110 28308849 7 3 0.001994 0
"7198" 2111 6206513 1 3 0.005921 0
"7199" 2111 8337849 7 3 0.004926 0
"7200" 2112 4307831 7 1 NA NA
"7201" 2112 12796264 6 1 NA NA
"7202" 2112 22819818 2 1 NA NA
"7203" 2112 29615188 1 3 0.011715 0
"7204" 2112 35264243 8 1 NA NA
"7205" 2113 10327690 6 1 NA NA
"7206" 2113 12653334 8 1 NA NA
"7207" 2113 14880485 7 3 0.001061 0
"7208" 2113 34006308 1 3 0.002816 0
"7209" 2113 34685922 2 2 NA NA
"7210" 2114 13571649 1 3 0.003721 0
"7211" 2114 35480871 7 3 0.004843 0
"7212" 2115 13966073 7 3 0.007519 0
"7213" 2115 15651170 1 3 0.006151 0
"7214" 2115 31868644 2 1 NA NA
"7215" 2116 7999856 6 1 NA NA
"7216" 2116 13079143 8 2 NA NA
"7217" 2116 16904117 7 3 0.003071 0
"7218" 2116 18294552 1 3 0.013911 0
"7219" 2116 18458392 2 2 NA NA
"7220" 2117 1481788 6 1 NA NA
"7221" 2117 2453458 2 1 NA NA
"7222" 2117 2757837 1 3 0.135928 0
"7223" 2117 18354182 8 1 NA NA
"7224" 2117 27927411 7 3 0.001556 0
"7225" 2118 11411700 2 2 NA NA
"7226" 2118 16904117 7 3 0.002125 0
"7227" 2118 28361477 1 3 0.027778 0
"7228" 2119 13345408 7 3 0.017045 0
"7229" 2119 36176538 1 3 0.011538 0
"7230" 2120 6720496 7 3 0.015149 0
"7231" 2120 16662906 2 2 NA NA
"7232" 2120 34154066 1 3 0.207862 0
"7233" 2121 537780 6 1 NA NA
"7234" 2121 2527399 1 3 1e-05 0
"7235" 2121 3741959 7 1 NA NA
"7236" 2121 15753990 2 1 NA NA
"7237" 2121 30563004 8 1 NA NA
"7238" 2122 19459517 2 1 NA NA
"7239" 2122 22831958 1 3 0.00325 0
"7240" 2122 33723052 7 3 0.001734 0
"7241" 2123 2484423 8 1 NA NA
"7242" 2123 12757041 6 1 NA NA
"7243" 2123 19729945 2 1 NA NA
"7244" 2123 25551726 1 3 0.017355 0
"7245" 2123 25963984 7 3 0.006866 0
"7246" 2124 16651154 6 1 NA NA
"7247" 2124 19296443 1 3 0.008141 0
"7248" 2124 27815154 8 1 NA NA
"7249" 2124 29939162 2 2 NA NA
"7250" 2124 36218898 7 3 0.00283 0
"7251" 2125 12538530 6 1 NA NA
"7252" 2125 19031936 1 3 0.018504 0
"7253" 2125 22529453 8 1 NA NA
"7254" 2125 28809914 7 3 0.004019 0
"7255" 2125 36088934 2 1 NA NA
"7256" 2126 5538531 8 1 NA NA
"7257" 2126 8491961 2 2 NA NA
"7258" 2126 13146739 6 1 NA NA
"7259" 2126 14851478 1 3 0.005043 0
"7260" 2126 24189656 7 3 0.001897 0
"7261" 2128 32951487 1 3 0.01902 0
"7262" 2129 11419742 7 3 0.005305 0
"7263" 2129 18601021 1 3 0.008075 0
"7264" 2130 6626017 6 1 NA NA
"7265" 2130 12011573 7 3 0.003406 0
"7266" 2130 13975999 1 3 0.00731 0
"7267" 2130 17532109 8 1 NA NA
"7268" 2130 33644244 2 2 NA NA
"7269" 2131 3756131 2 2 NA NA
"7270" 2131 11167943 6 2 NA NA
"7271" 2131 11441863 1 3 0.003102 0
"7272" 2131 16738724 7 3 0.004 0
"7273" 2131 24466904 8 1 NA NA
"7274" 2132 7852498 7 3 1e-05 0
"7275" 2132 31664342 1 3 0.004566 0
"7276" 2133 2255194 8 1 NA NA
"7277" 2133 8335100 7 3 0.010521 0
"7278" 2133 28954631 1 3 0.020456 0
"7279" 2133 33442520 2 2 NA NA
"7280" 2133 34360760 6 1 NA NA
"7281" 2134 5098366 1 3 0.003831 0
"7282" 2134 16687153 2 1 NA NA
"7283" 2134 17375025 6 1 NA NA
"7284" 2134 22444950 8 1 NA NA
"7285" 2134 22938331 7 3 0.043111 0
"7286" 2135 13026050 1 3 0.000704 0
"7287" 2135 14888407 6 1 NA NA
"7288" 2135 17794063 8 1 NA NA
"7289" 2135 18115932 2 1 NA NA
"7290" 2135 20322679 7 3 0.004474 0
"7291" 2136 3500432 1 3 0.042224 0
"7292" 2136 7100302 2 2 NA NA
"7293" 2136 29793656 7 3 0.002869 0
"7294" 2137 5057295 8 1 NA NA
"7295" 2137 8911716 1 3 0.001935 0
"7296" 2137 8916641 7 3 0.013196 0
"7297" 2137 30732369 6 1 NA NA
"7298" 2137 32667524 2 2 NA NA
"7299" 2138 108415 6 1 NA NA
"7300" 2138 3760802 1 3 0.036949 0
"7301" 2138 6710543 2 1 NA NA
"7302" 2138 9574939 8 1 NA NA
"7303" 2138 18945067 7 3 0.01181 0
"7304" 2139 6074394 7 3 0.003321 0
"7305" 2139 14494394 2 2 NA NA
"7306" 2139 25509089 6 1 NA NA
"7307" 2139 32398511 8 1 NA NA
"7308" 2139 32642586 1 3 0.006108 0
"7309" 2140 4917728 2 1 NA NA
"7310" 2140 5780004 6 1 NA NA
"7311" 2140 6524742 7 3 0.007991 0
"7312" 2140 16715014 8 1 NA NA
"7313" 2140 31386271 1 3 0.005208 0
"7314" 2141 6115044 1 3 0.02083 0
"7315" 2141 6800552 8 1 NA NA
"7316" 2141 15117801 6 1 NA NA
"7317" 2141 26017737 2 2 NA NA
"7318" 2141 27467175 7 3 0.007607 0
"7319" 2142 4319373 7 3 0.009486 0
"7320" 2142 7324301 1 3 0.014742 0
"7321" 2142 30582035 2 1 NA NA
"7322" 2143 4999697 8 1 NA NA
"7323" 2143 12866750 7 3 0.002685 0
"7324" 2143 15566208 6 1 NA NA
"7325" 2143 23745174 2 1 NA NA
"7326" 2143 31906337 1 3 0.003568 0
"7327" 2144 15699687 2 2 NA NA
"7328" 2144 15764859 7 3 0.003804 0
"7329" 2144 31523958 1 3 0.002865 0
"7330" 2145 658627 7 1 NA NA
"7331" 2145 2860387 8 1 NA NA
"7332" 2145 14032237 6 1 NA NA
"7333" 2145 30672875 1 3 0.002174 0
"7334" 2147 7675589 8 1 NA NA
"7335" 2147 16024177 7 1 NA NA
"7336" 2147 20459378 2 1 NA NA
"7337" 2147 22519989 6 1 NA NA
"7338" 2147 33937241 1 3 0.011885 0
"7339" 2148 17579501 1 3 0.017064 0
"7340" 2148 21704026 7 3 0.001809 0
"7341" 2148 24942335 2 2 NA NA
"7342" 2149 3264792 1 3 0.03318 0
"7343" 2149 20622041 7 3 0.001663 0
"7344" 2150 19010110 1 3 0.00212 0
"7345" 2150 30183154 7 3 0.001187 0
"7346" 2151 23164206 1 3 0.001338 0
"7347" 2151 30021477 2 1 NA NA
"7348" 2151 35837192 7 3 0.005315 0
"7349" 2152 11362281 1 3 0.01009 0
"7350" 2152 16698374 8 1 NA NA
"7351" 2152 19965558 7 3 0.008271 0
"7352" 2152 28524857 2 1 NA NA
"7353" 2152 33261732 6 1 NA NA
"7354" 2153 337531 1 3 0.003989 0
"7355" 2153 27511156 7 3 0.00551 0
"7356" 2154 510807 1 3 0.005998 0
"7357" 2154 11621754 7 3 0.013484 0
"7358" 2155 9238919 1 3 0.011461 0
"7359" 2155 17064851 8 1 NA NA
"7360" 2155 21980655 2 2 NA NA
"7361" 2155 33577928 6 1 NA NA
"7362" 2155 35648243 7 3 0.0094 0
"7363" 2156 14779246 7 3 0.024249 0
"7364" 2156 19259659 1 3 0.027174 0
"7365" 2157 12210655 1 3 0.003672 0
"7366" 2157 22968355 7 3 0.005166 0
"7367" 2158 3362147 2 2 NA NA
"7368" 2158 35016126 7 3 0.034652 0
"7369" 2158 35934928 1 3 0.008595 0
"7370" 2159 2872705 1 3 0.018598 0
"7371" 2159 9212434 8 1 NA NA
"7372" 2159 25738905 7 3 0.002944 0
"7373" 2159 35366698 2 1 NA NA
"7374" 2159 36228580 6 1 NA NA
"7375" 2160 2600651 6 1 NA NA
"7376" 2160 3056028 2 2 NA NA
"7377" 2160 12866750 7 3 0.004188 0
"7378" 2160 29114440 1 3 0.006579 0
"7379" 2160 29583254 8 1 NA NA
"7380" 2161 5078911 8 1 NA NA
"7381" 2161 18126613 6 1 NA NA
"7382" 2161 22980245 2 1 NA NA
"7383" 2161 23784764 7 3 0.003548 0
"7384" 2161 24850872 1 3 0.007794 0
"7385" 2162 1889725 2 2 NA NA
"7386" 2162 21275941 8 1 NA NA
"7387" 2162 29157646 1 3 0.022026 0
"7388" 2162 32715734 7 1 NA NA
"7389" 2162 32741381 6 1 NA NA
"7390" 2163 7445 7 3 0.006888 0
"7391" 2163 6813242 1 3 0.016936 0
"7392" 2163 9450040 6 1 NA NA
"7393" 2163 11688156 2 1 NA NA
"7394" 2163 31139656 8 1 NA NA
"7395" 2164 16060713 6 1 NA NA
"7396" 2164 23418042 1 3 0.002189 0
"7397" 2164 25674706 8 1 NA NA
"7398" 2164 34997869 7 1 NA NA
"7399" 2165 2380203 7 3 0.001604 0
"7400" 2165 29677960 1 3 0.007341 0
"7401" 2166 3053032 1 3 0.005515 0
"7402" 2166 23894351 7 3 0.016218 0
"7403" 2167 13355157 7 3 0.004306 0
"7404" 2167 25934993 1 3 0.008172 0
"7405" 2168 15979695 6 1 NA NA
"7406" 2168 16904117 7 3 0.002868 0
"7407" 2168 26545331 2 2 NA NA
"7408" 2168 29289826 8 1 NA NA
"7409" 2168 31830155 1 3 0.036949 0
"7410" 2169 18488030 2 1 NA NA
"7411" 2169 27084855 7 1 NA NA
"7412" 2169 27294452 1 3 1e-05 0
"7413" 2169 30190241 6 1 NA NA
"7414" 2169 31437981 8 1 NA NA
"7415" 2170 5561332 2 2 NA NA
"7416" 2170 11567398 1 3 0.059394 0
"7417" 2170 28966890 7 3 0.001444 0
"7418" 2171 17681080 1 3 1e-05 0
"7419" 2172 12861531 7 3 0.044535 0
"7420" 2172 13941914 1 3 0.032214 0
"7421" 2173 9358579 1 3 0.004529 0
"7422" 2173 29295367 7 3 0.000443 0
"7423" 2174 2393007 1 3 0.019688 0
"7424" 2174 6872031 7 3 0.008523 0
"7425" 2174 29071003 2 1 NA NA
"7426" 2175 555511 1 3 0.006692 0
"7427" 2175 5541391 7 3 0.008173 0
"7428" 2175 27510862 2 2 NA NA
"7429" 2176 2872705 1 3 0.013283 0
"7430" 2176 11270290 7 3 0.005257 0
"7431" 2176 18056776 6 1 NA NA
"7432" 2176 31992617 8 1 NA NA
"7433" 2176 33320626 2 2 NA NA
"7434" 2177 9346319 2 1 NA NA
"7435" 2177 22237357 7 3 0.005362 0
"7436" 2177 24090538 1 3 0.007474 0
"7437" 2178 7852498 1 3 0.001012 0
"7438" 2178 18371281 2 1 NA NA
"7439" 2178 21411714 7 3 0.023141 0
"7440" 2179 385592 1 3 0.05846 0
"7441" 2179 9254248 8 1 NA NA
"7442" 2179 14779368 2 1 NA NA
"7443" 2179 26424023 6 1 NA NA
"7444" 2179 32026171 7 3 0.014085 0
"7445" 2180 2328611 1 3 0.081764 0
"7446" 2180 6345745 2 2 NA NA
"7447" 2180 28744442 7 3 0.007752 0
"7448" 2181 1558253 7 3 0.003976 0
"7449" 2181 8567103 2 1 NA NA
"7450" 2181 10349491 6 1 NA NA
"7451" 2181 17866346 1 3 0.007847 0
"7452" 2181 26039104 8 1 NA NA
"7453" 2182 2473958 2 2 NA NA
"7454" 2182 3873578 6 1 NA NA
"7455" 2182 16974977 8 1 NA NA
"7456" 2182 20249504 7 1 NA NA
"7457" 2182 33066713 1 3 0.004758 0
"7458" 2183 13074484 8 1 NA NA
"7459" 2183 13740427 6 1 NA NA
"7460" 2183 22256752 2 2 NA NA
"7461" 2183 22404650 7 3 0.03318 0
"7462" 2183 35934928 1 3 0.006156 0
"7463" 2184 22087636 2 2 NA NA
"7464" 2184 23444196 1 3 0.005062 0
"7465" 2184 28225258 7 3 0.003906 0
"7466" 2185 1299972 8 1 NA NA
"7467" 2185 1389294 6 1 NA NA
"7468" 2185 9740290 1 3 1e-05 0
"7469" 2185 31637044 7 1 NA NA
"7470" 2185 36881562 2 1 NA NA
"7471" 2186 2861946 7 3 0.003015 0
"7472" 2186 29295367 1 3 0.000891 0
"7473" 2186 32233691 2 1 NA NA
"7474" 2187 5153266 6 1 NA NA
"7475" 2187 25565403 7 3 0.005451 0
"7476" 2187 34862300 8 1 NA NA
"7477" 2187 36507465 1 3 0.009078 0
"7478" 2188 8916641 7 3 0.012216 0
"7479" 2188 12210655 1 3 0.002886 0
"7480" 2188 16735008 2 1 NA NA
"7481" 2188 17014842 8 1 NA NA
"7482" 2188 35145615 6 1 NA NA
"7483" 2189 20249273 7 3 0.001727 0
"7484" 2189 24728248 1 3 0.003607 0
"7485" 2190 6846171 6 1 NA NA
"7486" 2190 7453083 7 3 0.053744 0
"7487" 2190 16492973 1 3 0.007461 0
"7488" 2190 25058766 8 1 NA NA
"7489" 2191 6593913 2 2 NA NA
"7490" 2191 19874174 8 1 NA NA
"7491" 2191 24973822 1 3 0.006502 0
"7492" 2191 31233421 6 1 NA NA
"7493" 2191 31854560 7 3 0.004984 0
"7494" 2192 8456419 1 3 0.006669 0
"7495" 2192 12095933 8 1 NA NA
"7496" 2192 19500962 2 2 NA NA
"7497" 2192 26887720 6 1 NA NA
"7498" 2192 32370130 7 3 0.001707 0
"7499" 2193 6537410 6 1 NA NA
"7500" 2193 19042108 8 1 NA NA
"7501" 2193 21649152 7 3 0.003329 0
"7502" 2193 30987738 2 1 NA NA
"7503" 2193 33940616 1 3 0.014105 0
"7504" 2194 4250263 8 1 NA NA
"7505" 2194 8477219 1 3 0.01339 0
"7506" 2194 19579621 6 1 NA NA
"7507" 2194 30403736 2 1 NA NA
"7508" 2194 32552655 7 1 NA NA
"7509" 2195 8316363 8 1 NA NA
"7510" 2195 9091660 6 1 NA NA
"7511" 2195 9330925 1 3 0.022288 0
"7512" 2195 10020377 7 1 NA NA
"7513" 2195 11411961 2 1 NA NA
"7514" 2196 6182094 1 3 0.008343 0
"7515" 2196 6877199 7 3 0.005353 0
"7516" 2196 18604071 6 1 NA NA
"7517" 2196 26366435 2 1 NA NA
"7518" 2196 35372430 8 1 NA NA
"7519" 2197 795321 1 3 0.004338 0
"7520" 2197 25679646 7 3 0.003968 0
"7521" 2198 11901916 7 3 0.006997 0
"7522" 2198 22435497 1 3 0.008131 0
"7523" 2199 13007177 6 1 NA NA
"7524" 2199 17632415 1 3 0.007478 0
"7525" 2199 22176583 7 3 0.001673 0
"7526" 2199 27792719 8 2 NA NA
"7527" 2199 36090755 2 2 NA NA
"7528" 2200 9246302 7 3 0.003888 0
"7529" 2200 11311395 1 3 0.014556 0
"7530" 2201 2891720 7 3 0.004931 0
"7531" 2201 9840503 1 3 0.020934 0
"7532" 2201 16830496 2 2 NA NA
"7533" 2202 6663776 1 3 0.002041 0
"7534" 2202 10119537 6 1 NA NA
"7535" 2202 11065946 2 1 NA NA
"7536" 2202 18905947 8 1 NA NA
"7537" 2202 27033710 7 1 NA NA
"7538" 2203 18779233 2 2 NA NA
"7539" 2203 22754496 1 3 0.012445 0
"7540" 2203 25793223 7 3 0.005169 0
"7541" 2204 6761076 1 3 1e-05 0
"7542" 2204 11999521 6 1 NA NA
"7543" 2204 21877000 2 1 NA NA
"7544" 2204 27315857 7 1 NA NA
"7545" 2204 28872489 8 1 NA NA
"7546" 2206 18561874 1 3 0.013746 0
"7547" 2206 21201871 7 3 0.005629 0
"7548" 2207 758793 1 3 0.011976 0
"7549" 2207 1623243 8 1 NA NA
"7550" 2207 5585755 2 1 NA NA
"7551" 2207 22096247 7 3 0.034652 0
"7552" 2207 32777940 6 1 NA NA
"7553" 2208 12276788 7 3 0.008123 0
"7554" 2208 34061650 1 3 0.014192 0
"7555" 2209 15545959 1 3 1e-05 0
"7556" 2209 18030483 2 2 NA NA
"7557" 2209 23075697 6 1 NA NA
"7558" 2209 27407301 8 1 NA NA
"7559" 2209 32777664 7 2 NA NA
"7560" 2210 2319168 7 3 0.001743 0
"7561" 2210 19192699 2 2 NA NA
"7562" 2210 24290426 1 3 0.034132 0
"7563" 2211 841453 7 3 1e-05 0
"7564" 2211 3684738 1 3 0.004792 0
"7565" 2211 4559261 2 1 NA NA
"7566" 2211 20778297 8 1 NA NA
"7567" 2211 35804814 6 1 NA NA
"7568" 2212 1996663 8 1 NA NA
"7569" 2212 10877986 7 3 0.005196 0
"7570" 2212 27478313 1 3 0.002795 0
"7571" 2212 35456442 6 1 NA NA
"7572" 2213 920723 6 1 NA NA
"7573" 2213 1548130 7 1 NA NA
"7574" 2213 9081622 8 1 NA NA
