"SearchID" "AdID" "Position" "ObjectType" "HistCTR" "IsClick"
"3380" 996 13018200 7 1 NA NA
"3381" 996 33940616 1 3 0.013229 0
"3382" 997 14449807 8 1 NA NA
"3383" 997 17698468 6 1 NA NA
"3384" 997 20957919 1 3 0.016145 0
"3385" 997 22147078 7 3 0.011346 0
"3386" 997 29213384 2 1 NA NA
"3387" 998 14475161 1 3 0.003933 0
"3388" 998 26730116 7 3 0.001411 0
"3389" 999 13594085 1 3 0.005034 0
"3390" 999 14013660 7 3 1e-05 0
"3391" 999 14490957 2 1 NA NA
"3392" 999 29185249 6 1 NA NA
"3393" 999 29761972 8 1 NA NA
"3394" 1000 7122986 6 1 NA NA
"3395" 1000 10203587 2 1 NA NA
"3396" 1000 14350479 8 1 NA NA
"3397" 1000 22077458 7 3 0.000485 0
"3398" 1000 24728248 1 3 0.0032 0
"3399" 1001 24196033 2 2 NA NA
"3400" 1001 24438982 7 3 0.006515 0
"3401" 1001 32545157 1 3 0.002007 0
"3402" 1002 864182 1 3 0.003893 0
"3403" 1002 2047362 7 3 0.045311 0
"3404" 1002 9895457 8 1 NA NA
"3405" 1002 10154965 2 2 NA NA
"3406" 1002 15368603 6 1 NA NA
"3407" 1005 2768421 7 3 0.003895 0
"3408" 1005 20762815 6 2 NA NA
"3409" 1005 30102863 1 3 0.008142 0
"3410" 1005 31483905 2 2 NA NA
"3411" 1005 35454323 8 1 NA NA
"3412" 1008 756356 1 3 0.006745 0
"3413" 1008 13947366 7 3 0.00293 0
"3414" 1008 15922013 2 1 NA NA
"3415" 1008 28766935 8 1 NA NA
"3416" 1008 36117223 6 1 NA NA
"3417" 1009 11362281 1 3 0.009198 0
"3418" 1009 31600639 7 3 0.008621 0
"3419" 1011 2270073 8 1 NA NA
"3420" 1011 11813168 1 3 0.003487 0
"3421" 1011 13697472 7 3 0.038188 0
"3422" 1011 28627482 6 1 NA NA
"3423" 1011 36661028 2 2 NA NA
"3424" 1012 4011066 7 3 0.00639 0
"3425" 1012 7332148 1 3 0.016893 0
"3426" 1013 12768281 8 1 NA NA
"3427" 1013 14771541 7 3 1e-05 0
"3428" 1013 25318138 1 3 1e-05 0
"3429" 1013 27243791 6 1 NA NA
"3430" 1014 14489623 1 3 0.013908 0
"3431" 1014 30648454 2 1 NA NA
"3432" 1015 901639 2 1 NA NA
"3433" 1015 6040959 7 3 0.002482 0
"3434" 1015 16415894 6 1 NA NA
"3435" 1015 25803993 8 1 NA NA
"3436" 1015 32093996 1 3 0.004851 0
"3437" 1016 14919314 2 2 NA NA
"3438" 1016 15764859 1 3 0.004279 0
"3439" 1016 16904117 7 3 0.002482 0
"3440" 1016 32096543 8 1 NA NA
"3441" 1016 34719450 6 1 NA NA
"3442" 1017 25152 1 3 0.003283 0
"3443" 1017 15764859 7 3 0.00353 0
"3444" 1017 18363706 2 2 NA NA
"3445" 1018 27486414 1 3 0.003938 0
"3446" 1019 4604327 2 1 NA NA
"3447" 1019 5091631 6 1 NA NA
"3448" 1019 21036618 1 3 0.00351 0
"3449" 1019 21155651 8 1 NA NA
"3450" 1019 25982988 7 3 0.001508 0
"3451" 1020 8196330 7 3 0.002904 0
"3452" 1020 11758578 6 1 NA NA
"3453" 1020 14771831 2 1 NA NA
"3454" 1020 18698542 8 1 NA NA
"3455" 1020 21712085 1 3 0.004586 0
"3456" 1021 1255782 6 1 NA NA
"3457" 1021 7235065 7 1 NA NA
"3458" 1021 12141147 8 1 NA NA
"3459" 1021 29798879 1 3 1e-05 0
"3460" 1022 3681965 2 2 NA NA
"3461" 1022 4390192 1 3 0.003205 0
"3462" 1022 26277457 7 3 0.001977 0
"3463" 1023 30910559 1 3 0.00387 0
"3464" 1023 32396611 7 3 0.012195 0
"3465" 1024 19857667 1 3 0.001965 0
"3466" 1024 20760001 7 3 0.018846 0
"3467" 1025 4620852 2 2 NA NA
"3468" 1025 10987434 1 3 0.016385 0
"3469" 1025 32377186 7 3 0.029701 0
"3470" 1026 11111769 1 3 0.006039 0
"3471" 1026 17983265 7 3 0.004027 0
"3472" 1027 6025930 2 2 NA NA
"3473" 1027 6707211 1 3 0.003247 0
"3474" 1028 34402188 1 3 0.005208 0
"3475" 1029 8884241 8 1 NA NA
"3476" 1029 21092570 1 3 1e-05 0
"3477" 1029 23925832 7 1 NA NA
"3478" 1029 33424673 2 2 NA NA
"3479" 1029 34978468 6 1 NA NA
"3480" 1030 7852498 1 3 0.000901 0
"3481" 1030 34852292 7 3 0.005464 0
"3482" 1031 337531 1 3 0.007088 0
"3483" 1031 2948373 2 1 NA NA
"3484" 1031 21877639 7 3 0.003761 0
"3485" 1032 17259711 7 3 0.000704 0
"3486" 1032 20159971 2 1 NA NA
"3487" 1032 34851178 1 3 0.005218 0
"3488" 1033 10071812 6 1 NA NA
"3489" 1033 12457150 7 3 0.003185 0
"3490" 1033 15889875 1 3 0.004819 0
"3491" 1033 17678538 8 1 NA NA
"3492" 1033 32810609 2 1 NA NA
"3493" 1034 2178294 7 3 0.003717 0
"3494" 1034 9659370 2 1 NA NA
"3495" 1034 29904172 1 3 0.010204 0
"3496" 1035 15161241 1 3 0.045311 0
"3497" 1035 16121857 2 1 NA NA
"3498" 1035 34271916 7 3 0.00333 0
"3499" 1036 3002314 8 1 NA NA
"3500" 1036 4453322 7 1 NA NA
"3501" 1036 19122096 2 2 NA NA
"3502" 1036 35315982 1 3 0.002703 0
"3503" 1036 35831178 6 1 NA NA
"3504" 1037 13198261 2 2 NA NA
"3505" 1037 15018338 6 1 NA NA
"3506" 1037 15907502 1 3 0.006312 0
"3507" 1037 16038442 8 1 NA NA
"3508" 1037 21245436 7 3 0.001778 0
"3509" 1038 1830054 8 1 NA NA
"3510" 1038 9197354 2 1 NA NA
"3511" 1038 10165538 7 3 0.001869 0
"3512" 1038 16274078 1 3 1e-05 0
"3513" 1038 17665396 6 1 NA NA
"3514" 1039 5201247 1 3 0.055046 0
"3515" 1039 17973340 7 3 0.018987 0
"3516" 1039 24148863 2 2 NA NA
"3517" 1040 9927521 6 1 NA NA
"3518" 1040 10004679 1 3 0.00278 0
"3519" 1040 10581617 2 1 NA NA
"3520" 1040 14054735 8 1 NA NA
"3521" 1040 17357249 7 3 0.006616 0
"3522" 1041 3478750 6 1 NA NA
"3523" 1041 12763580 7 3 0.004886 0
"3524" 1041 13068016 1 3 0.011538 0
"3525" 1041 23286826 8 1 NA NA
"3526" 1041 23700220 2 1 NA NA
"3527" 1042 2474340 8 1 NA NA
"3528" 1042 5547603 1 3 0.007463 0
"3529" 1042 17790927 6 1 NA NA
"3530" 1042 29189571 7 1 NA NA
"3531" 1043 9706918 1 3 0.006116 0
"3532" 1043 24112972 7 3 0.003523 0
"3533" 1044 11767643 1 3 0.078083 0
"3534" 1044 15012551 2 2 NA NA
"3535" 1044 17579501 7 3 0.006274 0
"3536" 1045 9679053 2 1 NA NA
"3537" 1045 17230190 7 3 0.007133 0
"3538" 1045 22505536 6 1 NA NA
"3539" 1045 29055602 1 3 0.004359 0
"3540" 1045 32911046 8 1 NA NA
"3541" 1046 9288600 7 1 NA NA
"3542" 1046 12418283 6 1 NA NA
"3543" 1046 24654522 2 1 NA NA
"3544" 1046 25157789 8 1 NA NA
"3545" 1046 32025391 1 3 0.004881 0
"3546" 1047 26181139 1 3 1e-05 0
"3547" 1049 9977158 1 3 0.02217 0
"3548" 1049 12340121 7 3 0.0037 0
"3549" 1050 21041532 1 3 0.002915 0
"3550" 1050 36084546 7 3 0.002882 0
"3551" 1051 6948285 2 2 NA NA
"3552" 1051 12268266 1 3 0.005636 0
"3553" 1051 17582967 8 1 NA NA
"3554" 1051 22300315 6 1 NA NA
"3555" 1051 34514394 7 3 0.010899 0
"3556" 1052 1018392 7 3 0.007055 0
"3557" 1052 21704026 1 3 0.003625 0
"3558" 1053 6522297 1 3 0.050909 0
"3559" 1053 12734273 6 1 NA NA
"3560" 1053 19300906 8 1 NA NA
"3561" 1053 20817719 2 2 NA NA
"3562" 1053 21718423 7 3 0.005357 0
"3563" 1054 1832322 6 1 NA NA
"3564" 1054 12297744 8 1 NA NA
"3565" 1054 13951332 1 3 0.014573 0
"3566" 1054 27319531 7 1 NA NA
"3567" 1054 28044218 2 2 NA NA
"3568" 1055 1804573 1 3 0.001322 0
"3569" 1055 34198665 7 3 0.002475 0
"3570" 1056 6709562 7 3 0.024249 0
"3571" 1056 10301312 1 3 0.036949 0
"3572" 1056 32217944 2 2 NA NA
"3573" 1057 485856 8 1 NA NA
"3574" 1057 3266749 7 3 0.003615 0
"3575" 1057 7966065 1 3 0.016661 0
"3576" 1057 15277158 2 1 NA NA
"3577" 1057 34419914 6 1 NA NA
"3578" 1059 13054096 1 3 0.025641 0
"3579" 1059 26311832 2 1 NA NA
"3580" 1060 6519708 7 1 NA NA
"3581" 1060 23908551 8 1 NA NA
"3582" 1060 26121114 6 1 NA NA
"3583" 1060 27117486 1 3 0.00097 0
"3584" 1060 36753386 2 1 NA NA
"3585" 1061 12883206 1 3 0.001395 0
"3586" 1061 21331365 6 1 NA NA
"3587" 1061 30747144 7 3 0.013026 0
"3588" 1061 33140030 8 1 NA NA
"3589" 1061 33238038 2 2 NA NA
"3590" 1062 7958646 7 3 0.057814 0
"3591" 1062 10722852 2 2 NA NA
"3592" 1062 14610991 1 3 0.052148 0
"3593" 1063 3613482 1 3 0.040885 0
"3594" 1063 4336477 8 1 NA NA
"3595" 1063 19902117 6 1 NA NA
"3596" 1063 23905439 7 3 0.004609 0
"3597" 1064 8453710 7 3 0.002416 0
"3598" 1064 16974634 2 1 NA NA
"3599" 1064 19260278 1 3 0.004579 0
"3600" 1065 15503420 1 3 0.007463 0
"3601" 1065 20090984 7 3 0.00234 0
"3602" 1067 22451422 2 2 NA NA
"3603" 1067 24728248 1 3 0.004022 0
"3604" 1067 27927411 7 3 0.002103 0
"3605" 1068 3718848 1 3 0.005495 0
"3606" 1068 4531842 6 1 NA NA
"3607" 1068 19881463 2 2 NA NA
"3608" 1068 23208047 8 1 NA NA
"3609" 1068 33809385 7 3 0.001418 0
"3610" 1069 11418471 7 3 0.004149 0
"3611" 1069 14742375 8 1 NA NA
"3612" 1069 19854798 1 3 0.001706 0
"3613" 1069 34518334 6 1 NA NA
"3614" 1069 35855363 2 1 NA NA
"3615" 1070 6842343 7 3 0.001054 0
"3616" 1070 16308255 6 1 NA NA
"3617" 1070 18162439 8 1 NA NA
"3618" 1070 29649923 1 3 0.012876 0
"3619" 1070 35447956 2 1 NA NA
"3620" 1071 6522297 1 3 0.026725 0
"3621" 1072 140466 1 3 0.003155 0
"3622" 1073 2902233 7 3 0.007519 0
"3623" 1073 11019520 1 3 0.02381 0
"3624" 1073 24133639 2 2 NA NA
"3625" 1074 27517779 7 3 0.004065 0
"3626" 1074 36544114 1 3 0.002753 0
"3627" 1075 10725134 1 3 0.028639 0
"3628" 1075 20239925 7 3 0.007212 0
"3629" 1076 6754862 2 2 NA NA
"3630" 1076 18294552 7 3 0.008096 0
"3631" 1076 22577312 6 1 NA NA
"3632" 1076 27806855 1 3 0.004535 0
"3633" 1076 34526215 8 1 NA NA
"3634" 1077 10833685 7 3 0.002782 0
"3635" 1077 30875590 1 3 0.043895 0
"3636" 1078 5659279 6 1 NA NA
"3637" 1078 8339620 1 3 0.007503 0
"3638" 1078 15113273 8 1 NA NA
"3639" 1078 17675702 2 1 NA NA
"3640" 1078 35476510 7 3 0.002795 0
"3641" 1079 12123887 6 1 NA NA
"3642" 1079 14157276 1 3 0.0124 0
"3643" 1079 17760126 8 1 NA NA
"3644" 1079 23025621 2 1 NA NA
"3645" 1079 36148116 7 1 NA NA
"3646" 1080 25549938 1 3 0.007029 0
"3647" 1081 3605747 6 1 NA NA
"3648" 1081 3946073 2 2 NA NA
"3649" 1081 13363514 1 3 0.003039 0
"3650" 1081 13760553 8 1 NA NA
"3651" 1081 29374917 7 3 0.000613 0
"3652" 1082 11801992 1 3 0.006555 0
"3653" 1082 18858707 2 2 NA NA
"3654" 1082 20058023 7 3 0.005754 0
"3655" 1083 999622 2 2 NA NA
"3656" 1083 11073462 8 1 NA NA
"3657" 1083 13744343 6 1 NA NA
"3658" 1083 24973822 7 3 0.003481 0
"3659" 1083 34852292 1 3 0.005519 0
"3660" 1084 4964965 7 3 0.004103 0
"3661" 1084 8564808 1 3 0.001391 0
"3662" 1084 9229927 2 1 NA NA
"3663" 1084 31460523 6 1 NA NA
"3664" 1084 33811646 8 1 NA NA
"3665" 1085 2741943 7 3 0.024648 0
"3666" 1085 27043682 1 3 0.009709 0
"3667" 1086 2931560 7 1 NA NA
"3668" 1086 26526548 8 1 NA NA
"3669" 1086 27679894 6 1 NA NA
"3670" 1086 34606165 1 3 0.001852 0
"3671" 1087 8598167 2 1 NA NA
"3672" 1087 11677947 7 3 0.003605 0
"3673" 1087 26197491 1 3 0.01266 1
"3674" 1088 2124594 6 1 NA NA
"3675" 1088 5417909 7 1 NA NA
"3676" 1088 27318390 1 3 0.002926 0
"3677" 1088 35393895 2 2 NA NA
"3678" 1088 36433589 8 1 NA NA
"3679" 1089 24330187 1 3 0.00618 0
"3680" 1089 35227197 7 3 0.005736 0
"3681" 1090 3822493 2 2 NA NA
"3682" 1090 33682899 1 3 0.004004 0
"3683" 1090 36053094 7 3 0.001007 0
"3684" 1092 25218265 1 3 0.013686 0
"3685" 1092 25649392 2 2 NA NA
"3686" 1092 27595199 7 3 0.00559 0
"3687" 1093 16904630 2 1 NA NA
"3688" 1093 21278594 8 1 NA NA
"3689" 1093 32743916 6 1 NA NA
"3690" 1093 32748444 7 1 NA NA
"3691" 1093 33516216 1 3 0.003279 0
"3692" 1094 21329350 1 3 0.00885 0
"3693" 1094 24577184 7 3 0.02743 0
"3694" 1095 896140 7 3 0.003526 0
"3695" 1095 3893458 2 2 NA NA
"3696" 1095 9549836 1 3 0.036949 0
"3697" 1096 6841712 7 3 0.012673 0
"3698" 1096 16264108 6 1 NA NA
"3699" 1096 20028415 2 2 NA NA
"3700" 1096 31565576 1 3 0.042627 0
"3701" 1096 33830265 8 1 NA NA
"3702" 1097 7875255 1 3 1e-05 0
"3703" 1097 7931275 7 3 1e-05 0
"3704" 1097 8405716 8 1 NA NA
"3705" 1097 34155054 2 1 NA NA
"3706" 1097 35098591 6 1 NA NA
"3707" 1098 7255941 7 3 0.000377 0
"3708" 1098 13860997 2 1 NA NA
"3709" 1098 20389095 8 1 NA NA
"3710" 1098 25144740 1 3 0.021115 0
"3711" 1098 34378043 6 1 NA NA
"3712" 1100 4009297 7 3 0.006798 0
"3713" 1100 7933876 2 2 NA NA
"3714" 1100 36029808 1 3 0.012739 0
"3715" 1101 12851698 1 3 1e-05 0
"3716" 1102 6572002 7 3 0.005411 0
"3717" 1102 11765091 6 1 NA NA
"3718" 1102 21968350 2 2 NA NA
"3719" 1102 24728248 1 3 0.003937 0
"3720" 1102 33278485 8 1 NA NA
"3721" 1103 22084896 1 3 0.009428 0
"3722" 1103 29738933 7 3 0.002417 0
"3723" 1104 2180916 1 3 0.001342 0
"3724" 1104 7790709 8 1 NA NA
"3725" 1104 9159509 6 1 NA NA
"3726" 1104 9596008 7 3 0.005056 0
"3727" 1104 33750074 2 1 NA NA
"3728" 1105 6955209 7 3 0.009761 0
"3729" 1105 25295439 1 3 0.015655 0
"3730" 1106 6197891 7 3 0.003115 0
"3731" 1106 27759174 1 3 0.001213 0
"3732" 1106 36106095 2 1 NA NA
"3733" 1107 3400337 1 3 0.021739 0
"3734" 1107 10119676 8 1 NA NA
"3735" 1107 19296072 2 1 NA NA
"3736" 1107 23382812 6 1 NA NA
"3737" 1107 35518194 7 1 NA NA
"3738" 1108 9311415 2 2 NA NA
"3739" 1108 12338106 7 3 0.002033 0
"3740" 1108 14142705 1 3 0.034132 0
"3741" 1109 11541707 8 1 NA NA
"3742" 1109 14941250 6 1 NA NA
"3743" 1109 20157938 7 3 0.006468 0
"3744" 1109 25263894 2 1 NA NA
"3745" 1109 34762161 1 3 0.010386 0
"3746" 1110 17587089 2 2 NA NA
"3747" 1110 29144688 7 3 0.001728 0
"3748" 1110 33580701 1 3 0.006996 0
"3749" 1111 531739 2 1 NA NA
"3750" 1111 5524018 6 1 NA NA
"3751" 1111 16232388 1 3 0.002884 0
"3752" 1111 19676405 8 1 NA NA
"3753" 1111 20251260 7 3 0.001452 0
"3754" 1112 808418 6 1 NA NA
"3755" 1112 24927432 2 2 NA NA
"3756" 1112 26188587 8 1 NA NA
"3757" 1112 28094796 1 3 0.026119 0
"3758" 1112 32326034 7 3 0.006689 0
"3759" 1114 7255941 7 3 0.000415 0
"3760" 1114 27928263 1 3 0.003939 0
"3761" 1115 138401 6 1 NA NA
"3762" 1115 17248887 8 1 NA NA
"3763" 1115 23562851 1 3 0.004655 0
"3764" 1115 29500812 2 1 NA NA
"3765" 1115 30748502 7 3 0.005906 0
"3766" 1116 11638472 1 3 0.002523 0
"3767" 1116 29574091 7 3 0.001007 0
"3768" 1117 4033585 7 3 0.090054 0
"3769" 1117 18508664 1 3 0.007634 0
"3770" 1117 20560437 8 1 NA NA
"3771" 1117 22416602 6 1 NA NA
"3772" 1117 31177419 2 2 NA NA
"3773" 1118 1839799 1 3 0.001115 0
"3774" 1118 21425004 6 1 NA NA
"3775" 1118 21426110 7 3 0.003793 0
"3776" 1118 23851920 2 1 NA NA
"3777" 1118 25231253 8 1 NA NA
"3778" 1119 3010424 8 1 NA NA
"3779" 1119 14521862 6 1 NA NA
"3780" 1119 16716455 1 3 0.0125 0
"3781" 1119 18863281 2 2 NA NA
"3782" 1119 22492945 7 3 1e-05 0
"3783" 1120 17929457 7 3 1e-05 0
"3784" 1120 25230378 2 1 NA NA
"3785" 1120 28382426 1 3 0.005155 0
"3786" 1121 34349082 1 3 0.004351 0
"3787" 1121 35651829 2 1 NA NA
"3788" 1121 35666392 7 3 0.002216 0
"3789" 1122 756356 1 3 0.006462 0
"3790" 1122 22485268 2 2 NA NA
"3791" 1123 33831745 1 3 1e-05 0
"3792" 1124 3745569 2 2 NA NA
"3793" 1124 9933261 8 1 NA NA
"3794" 1124 16904117 7 3 0.002668 0
"3795" 1124 20988845 1 3 0.00863 0
"3796" 1124 29047753 6 1 NA NA
"3797" 1125 5487248 1 3 0.00565 0
"3798" 1125 6102614 7 1 NA NA
"3799" 1125 10787356 8 1 NA NA
"3800" 1125 23941701 6 1 NA NA
"3801" 1126 4867923 1 3 0.004254 0
"3802" 1126 9955692 7 3 0.001998 0
"3803" 1127 1211269 1 3 0.0171 0
"3804" 1127 10387990 2 1 NA NA
"3805" 1127 25793223 7 3 0.001615 0
"3806" 1128 11765243 7 3 0.004153 0
"3807" 1128 19050064 1 3 0.010441 0
"3808" 1128 25176436 2 2 NA NA
"3809" 1129 28591143 1 3 0.002675 0
"3810" 1129 28966890 7 3 0.007519 0
"3811" 1130 5512568 7 3 0.000893 0
"3812" 1130 6887525 6 1 NA NA
"3813" 1130 7550760 2 2 NA NA
"3814" 1130 14213669 8 1 NA NA
"3815" 1130 14252937 1 3 0.008804 0
"3816" 1131 896140 1 3 0.005447 0
"3817" 1131 14448685 8 1 NA NA
"3818" 1131 15764859 7 3 0.004176 0
"3819" 1131 21757323 2 2 NA NA
"3820" 1131 28001577 6 1 NA NA
"3821" 1132 35229268 2 1 NA NA
"3822" 1132 36845792 1 3 0.005119 0
"3823" 1133 8830122 7 3 0.002227 0
"3824" 1133 25253118 1 3 0.002228 0
"3825" 1134 4596770 6 1 NA NA
"3826" 1134 7013947 2 1 NA NA
"3827" 1134 15018984 7 3 0.008721 0
"3828" 1134 33556425 8 1 NA NA
"3829" 1134 33940616 1 3 0.014484 0
"3830" 1135 1678088 2 1 NA NA
"3831" 1135 9840503 7 3 0.014217 0
"3832" 1135 9985435 1 3 0.005543 0
"3833" 1138 32093996 1 3 0.003177 0
"3834" 1138 36544114 7 3 0.001812 0
"3835" 1139 2804622 7 3 0.043649 0
"3836" 1139 5098366 1 3 0.004172 0
"3837" 1139 14377916 2 2 NA NA
"3838" 1141 969940 1 3 0.008613 0
"3839" 1141 31158005 7 3 0.00152 0
"3840" 1142 212923 2 2 NA NA
"3841" 1142 8456419 7 3 0.003192 0
"3842" 1142 30962586 1 3 0.001221 0
"3843" 1143 4389256 2 1 NA NA
"3844" 1143 11561629 1 3 0.005906 0
"3845" 1143 34457010 6 1 NA NA
"3846" 1143 34882051 8 1 NA NA
"3847" 1143 35905051 7 1 NA NA
"3848" 1144 15106153 1 3 0.00211 0
"3849" 1144 17371517 2 1 NA NA
"3850" 1144 19836100 8 1 NA NA
"3851" 1144 26180268 6 1 NA NA
"3852" 1144 33901673 7 3 0.001287 0
"3853" 1145 992998 2 2 NA NA
"3854" 1145 11638472 1 3 0.043649 0
"3855" 1145 22836546 7 3 0.031496 0
"3856" 1146 3449326 2 1 NA NA
"3857" 1146 8591699 7 3 1e-05 0
"3858" 1146 19985137 8 1 NA NA
"3859" 1146 20590419 6 1 NA NA
"3860" 1146 34082013 1 3 1e-05 0
"3861" 1147 3896672 2 2 NA NA
"3862" 1147 6892762 1 3 0.013646 0
"3863" 1147 24438982 7 3 0.014187 0
"3864" 1148 4638177 7 3 0.013157 0
"3865" 1148 7481410 1 3 0.005328 0
"3866" 1148 29379480 2 2 NA NA
"3867" 1149 4447446 6 2 NA NA
"3868" 1149 10337808 2 2 NA NA
"3869" 1149 13338496 8 1 NA NA
"3870" 1149 21704177 1 3 0.003657 0
"3871" 1149 25936701 7 3 0.001518 0
"3872" 1150 627588 2 2 NA NA
"3873" 1150 3498212 1 3 0.026074 0
"3874" 1150 6898657 6 2 NA NA
"3875" 1150 27927411 7 3 0.002728 0
"3876" 1150 30488108 8 1 NA NA
"3877" 1151 20069581 1 3 0.002915 0
"3878" 1151 24643777 7 3 0.0078 0
"3879" 1151 28144529 2 2 NA NA
"3880" 1152 6718520 7 3 0.007052 0
"3881" 1152 26492932 2 2 NA NA
"3882" 1152 32545157 1 3 0.001822 0
"3883" 1153 7514652 8 1 NA NA
"3884" 1153 11491290 7 3 0.00599 0
"3885" 1153 11718456 1 3 0.002846 0
"3886" 1153 15957409 6 1 NA NA
"3887" 1153 29475080 2 1 NA NA
"3888" 1154 7441494 2 2 NA NA
"3889" 1154 24557659 1 3 0.009363 0
"3890" 1155 6544708 8 1 NA NA
"3891" 1155 7852498 1 3 0.002219 0
"3892" 1155 13026050 7 3 0.000672 0
"3893" 1155 20651696 2 2 NA NA
"3894" 1155 21110310 6 1 NA NA
"3895" 1156 7799767 2 1 NA NA
"3896" 1156 25854105 1 3 0.007377 0
"3897" 1156 32768145 7 3 0.004035 0
"3898" 1157 326584 1 3 0.008772 0
"3899" 1157 12292007 2 1 NA NA
"3900" 1157 21709680 7 3 0.008584 0
"3901" 1157 23097810 6 1 NA NA
"3902" 1157 28161689 8 1 NA NA
"3903" 1159 14084866 1 3 0.001953 0
"3904" 1160 2861946 7 3 0.001468 0
"3905" 1160 29295367 1 3 0.000871 0
"3906" 1161 1543115 8 1 NA NA
"3907" 1161 10732983 1 3 0.014738 0
"3908" 1161 25719121 2 1 NA NA
"3909" 1161 28190885 6 1 NA NA
"3910" 1161 29012731 7 3 0.008563 0
"3911" 1162 9989728 1 3 0.012893 0
"3912" 1162 28741653 7 3 0.023749 0
"3913" 1163 34349082 1 3 0.002075 0
"3914" 1163 35666392 7 3 0.001708 0
"3915" 1163 36860287 2 1 NA NA
"3916" 1164 1927961 8 1 NA NA
"3917" 1164 16904117 7 3 0.002955 0
"3918" 1164 18016448 6 1 NA NA
"3919" 1164 29163214 1 3 0.005023 0
"3920" 1164 32682353 2 2 NA NA
"3921" 1165 7861214 2 1 NA NA
"3922" 1165 13955630 6 1 NA NA
"3923" 1165 23599583 1 3 0.001881 0
"3924" 1165 24176919 8 1 NA NA
"3925" 1165 31140707 7 3 0.014235 0
"3926" 1166 3482847 6 1 NA NA
"3927" 1166 18629843 2 2 NA NA
"3928" 1166 20495936 7 3 0.004544 0
"3929" 1166 21388230 1 3 0.00734 0
"3930" 1166 24160462 8 1 NA NA
"3931" 1167 4382840 2 2 NA NA
"3932" 1167 7417370 6 1 NA NA
"3933" 1167 14610991 1 3 0.00367 0
"3934" 1167 15140786 7 3 0.034652 0
"3935" 1167 25742180 8 1 NA NA
"3936" 1168 3363864 6 1 NA NA
"3937" 1168 4862943 8 1 NA NA
"3938" 1168 16400375 7 3 1e-05 0
"3939" 1168 25822698 1 3 0.004666 0
"3940" 1168 34210607 2 1 NA NA
"3941" 1169 6993194 1 3 0.003581 0
"3942" 1169 16770528 6 1 NA NA
"3943" 1169 17259711 7 3 0.000754 0
"3944" 1169 17756361 8 1 NA NA
"3945" 1170 97526 7 1 NA NA
"3946" 1170 21374823 6 1 NA NA
"3947" 1170 29024518 8 1 NA NA
"3948" 1170 33897401 1 3 0.008235 1
"3949" 1170 34093731 2 1 NA NA
"3950" 1171 596417 1 3 0.045311 0
"3951" 1171 3511133 6 1 NA NA
"3952" 1171 3868804 8 1 NA NA
"3953" 1171 4390192 7 3 0.003149 0
"3954" 1171 26407008 2 1 NA NA
"3955" 1172 1839799 1 3 0.011893 0
"3956" 1172 9352331 8 1 NA NA
"3957" 1172 26274752 6 1 NA NA
"3958" 1172 28954631 7 3 0.039282 0
"3959" 1172 32174422 2 2 NA NA
"3960" 1173 19330171 8 1 NA NA
"3961" 1173 21066144 2 1 NA NA
"3962" 1173 22536027 6 1 NA NA
"3963" 1173 29978165 7 3 0.002627 0
"3964" 1173 33445554 1 3 0.002632 0
"3965" 1174 15076035 1 3 0.008627 0
"3966" 1174 30100210 2 1 NA NA
"3967" 1175 25963984 7 3 0.004292 0
"3968" 1175 31013287 2 2 NA NA
"3969" 1175 31674059 6 1 NA NA
"3970" 1175 31739241 1 3 0.011526 0
"3971" 1175 35023993 8 1 NA NA
"3972" 1176 15138995 2 1 NA NA
"3973" 1176 19225041 1 3 0.002392 0
"3974" 1177 4455707 1 3 0.003745 0
"3975" 1177 8691721 8 1 NA NA
"3976" 1177 9197597 6 1 NA NA
"3977" 1177 29817410 2 1 NA NA
"3978" 1177 34840433 7 3 1e-05 0
"3979" 1178 12040332 2 2 NA NA
"3980" 1178 16979446 6 1 NA NA
"3981" 1178 23636806 7 3 0.003797 0
"3982" 1178 26547339 8 1 NA NA
"3983" 1178 26579498 1 3 0.025759 0
"3984" 1179 1755794 1 3 0.001541 0
"3985" 1179 4049196 7 3 0.014696 0
"3986" 1179 5906167 8 1 NA NA
"3987" 1179 14582887 2 1 NA NA
"3988" 1179 16367836 6 1 NA NA
"3989" 1180 2517382 7 3 0.005323 0
"3990" 1180 14674635 1 3 0.014127 0
"3991" 1181 18357481 6 1 NA NA
"3992" 1181 21649152 7 3 0.001774 0
"3993" 1181 21835986 8 1 NA NA
"3994" 1181 36764538 1 3 0.006187 0
"3995" 1182 916060 6 1 NA NA
"3996" 1182 7797528 1 3 0.032214 0
"3997" 1182 17214735 8 1 NA NA
"3998" 1182 30335403 2 1 NA NA
"3999" 1182 31005395 7 1 NA NA
"4000" 1183 6463140 2 2 NA NA
"4001" 1183 29200286 7 3 0.01921 0
"4002" 1183 34154066 1 3 0.207862 0
"4003" 1184 5434259 8 1 NA NA
"4004" 1184 12353312 7 3 0.003206 0
"4005" 1184 13666016 2 2 NA NA
"4006" 1184 17197471 1 3 0.01816 0
"4007" 1184 19350890 6 1 NA NA
"4008" 1185 4584493 2 2 NA NA
"4009" 1185 20165918 7 3 0.000415 0
"4010" 1185 24428209 1 3 0.001091 0
"4011" 1186 7280913 6 1 NA NA
"4012" 1186 11270290 7 3 0.006409 0
"4013" 1186 21942045 2 1 NA NA
"4014" 1186 32024010 8 1 NA NA
"4015" 1186 33155074 1 3 0.006118 0
