"AdID" "LocationID" "CategoryID" "Params" "Price" "Title" "IsContext"
"1489" 1489 3960 34 "{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}" 9990 "Передние фары Мерседес w202 1996-2000г, линзы" 0
"1490" 1490 1110 54 "{549:'1', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'9-12'}" 2550000 "1-к квартира, 35 м², 3/10 эт." 0
"1491" 1491 3960 34 "{817:'Запчасти для ТО', 5:'Запчасти', 598:'Для автомобилей'}" 300 "Фильтр масленый на тойота LC prado 120" 0
"1492" 1492 2875 250005 "{716:'Искусство'}" 1500 "Декораторская работа на дому" 0
"1493" 1493 346 50 "{44:'Садовая техника'}" 41750 "Мотоблок GMC-9.0 huter" 0
"1494" 1494 3953 34 "{740:'14', 5:'Шины, диски и колёса', 709:'Колпаки'}" 1600 "Новые гибкие колесные колпаки 14\"\" SKS 209(4 шт.)" 0
"1495" 1495 926 16 "{162:'Гитары и другие струнные'}" 6000 "Гитара Vintage VS6 Cherry Red" 0
"1496" 1496 3960 57 "{130:'Косметика'}" 3500 "Sensai" 0
"1497" 1497 3960 60 "{178:'Для девочек', 179:'Обувь', 125:'31'}" 1500 "Балетки и сумочка JustIce" 0
"1498" 1498 1579 50 "{44:'Стройматериалы'}" 169 "Порерик тротуарный бордюр желтый" 0
"1499" 1499 4005 27 "{48:'Другое'}" 950 "Электрошашлычница" 0
"1500" 1500 3939 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 300 "42-44 юбки новые, и не толко(вышлю)" 0
"1501" 1501 1299 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 3074 "Бампер Газель Бизнес передний" 0
"1502" 1502 3960 22 "{176:'Трикотаж и футболки', 101:'50–52 (XL)', 175:'Мужская одежда'}" 7000 "Продается новая итальянская кофта" 0
"1503" 1503 3953 57 "{130:'Косметика'}" 3825 "Lorac PRO palette 2" 0
"1504" 1504 1653 50 "{44:'Стройматериалы'}" 440 "Зонт эмалированный для дымохода диаметр 120" 0
"1505" 1505 1937 42 "{202:'Продам', 556:'Дом', 525:'0'}" 2650000 "Дом 65 м² на участке 5 сот." 0
"1506" 1506 3960 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 335000 "Участок 11 сот. (ИЖС)" 0
"1507" 1507 3771 42 "{202:'Продам', 556:'Дача', 525:'50'}" 3250000 "Дача 88 м² на участке 12 сот." 0
"1508" 1508 4314 250006 "{712:'Полный день', 827:'Более 1 года', 711:'Продажи'}" 12000 "Продавец консультант" 0
"1509" 1509 1261 250005 "{716:'Праздники, мероприятия'}" 5000 "Свадебный организатор, координатор, консультант" 0
"1510" 1510 1875 53 "{181:'Промышленное'}" 45 "Продам круги углеродистые и чугунные" 0
"1511" 1511 3193 11 "{104:'Ювелирные изделия'}" 70000 "Браслет с бриллиантами и изумрудами" 0
"1512" 1512 1261 250005 "{716:'Транспорт, перевозки', 717:'Аренда спецтехники'}" 0 "Эвакуатор" 0
"1513" 1513 3953 29 "{483:'Клавиатуры и мыши'}" 1100 "Клавиатура для ноутбука Samsung NP300E5C" 0
"1514" 1514 3953 60 "{178:'Для мальчиков', 124:'33', 110:'Обувь'}" 1500 "Кроссовки Nike Air Max (размеры 31-36)" 0
"1515" 1515 NA 38 "{45:'Компьютерные столы и кресла'}" 8300 "Стол двухтумбовый Милан-10 - венге-клен" 1
"1516" 1516 44 34 "{5:'Запчасти', 598:'Для автомобилей'}" 1700 "Chevrolet Lanos приемная труба" 0
"1517" 1517 2685 250005 "{716:'Транспорт, перевозки', 717:'Грузоперевозки'}" 0 "Возьму груз ижевск-ува" 0
"1518" 1518 2875 14 "{42:'Грузовики'}" 3e+06 "Продаю Фредлайнер с ппц" 0
"1519" 1519 4153 11 "{104:'Часы'}" 4999 "Daniel Wellington Cambridge" 0
"1520" 1520 3953 54 "{549:'Студия', 201:'Продам', 498:'Монолитный', 499:'Новостройка', 566:'Не первый и не последний', 575:'17-25'}" 2390000 "Студия, 27 м², 8/18 эт." 0
"1521" 1521 721 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 450000 "Участок 15 сот. (ИЖС)" 0
"1522" 1522 3953 43 "{1283:'С пробегом', 633:'Синий', 184:'150 000 - 159 999', 695:'Передний', 632:'3.0', 210:'Toyota', 277:'Windom', 185:'Автомат', 696:'правый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2003'}" 470000 "Toyota Windom, 2003" 0
"1523" 1523 3953 43 "{1283:'С пробегом', 633:'Чёрный', 1159:0, 210:'ВАЗ (LADA)', 184:'75 000 - 79 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 280:'Kalina', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2011', 185:'Механика'}" 215000 "LADA Kalina, 2011" 0
"1524" 1524 3960 60 "{112:'110-116 см (4-6 лет)', 178:'Для девочек', 179:'Верхняя одежда'}" 1350 "Ветровки новые" 0
"1525" 1525 4516 42 "{202:'Продам', 556:'Коттедж', 525:'7'}" 7900000 "Коттедж 300 м² на участке 12 сот." 0
"1526" 1526 3921 22 "{83:'Верхняя одежда', 86:'42–44 (S)', 175:'Женская одежда'}" 1400 "Жилетка удлиненная (Новая)" 0
"1527" 1527 2840 43 "{1283:'С пробегом', 633:'Белый ', 184:'70 000 - 74 999', 695:'Передний', 632:'0.8', 210:'ВАЗ (LADA)', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2000', 280:'1111 Ока'}" 69999 "ВАЗ 1111 Ока, 2000" 0
"1528" 1528 3953 50 "{44:'Инструменты'}" 6500 "Контактор ABB A75-30-00 (75А AC3) катушка 220В AC" 0
"1529" 1529 2454 43 "{1283:'С пробегом', 633:'Серый', 262:'Astra', 1159:0, 210:'Opel', 184:'130 000 - 139 999', 1162:0, 1165:0, 1135:0, 632:'1.6', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'2006', 185:'Робот'}" 290000 "Opel Astra, 2006" 0
"1530" 1530 926 26 "{132:'Акустика, колонки, сабвуферы'}" 50000 "Hi End сабвуфер" 0
"1531" 1531 2430 38 "{45:'Кровати, диваны и кресла'}" 2000 "Кресло" 0
"1532" 1532 3350 47 "{127:'Игрушки'}" 350 "Гусеница Lamaze" 0
"1533" 1533 3953 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Mitsubishi pajero montero sport накладка бампера" 0
"1534" 1534 3939 22 "{175:'Аксессуары'}" 250 "Косметичка клиник" 0
"1535" 1535 3960 50 "{44:'Стройматериалы'}" 297 "Керамическая плитка Нефрит Кураж-2 черный 33х33 н" 0
"1536" 1536 3540 43 "{258:'E-класс', 1283:'С пробегом', 633:'Серебряный ', 1159:0, 210:'Mercedes-Benz', 184:'170 000 - 179 999', 1162:0, 1165:0, 1135:0, 632:'1.8', 1138:0, 695:'Задний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2005', 185:'Автомат'}" 565000 "Mercedes-Benz E-класс, 2005" 0
"1537" 1537 148 31 "{212:'Шотландская'}" 5000 "Шотландский котик" 0
"1538" 1538 3771 53 "{181:'Другое'}" 0 "Листогиб ручной" 0
"1539" 1539 2875 22 "{83:'Топы и футболки', 92:'44–46 (M)', 175:'Женская одежда'}" 200 "Продаю водолазку" 0
"1540" 1540 44 43 "{1283:'С пробегом', 633:'Серебряный ', 1159:0, 210:'ВАЗ (LADA)', 184:'130 000 - 139 999', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 695:'Передний', 696:'левый', 185:'Механика', 186:'Бензин', 187:'Хетчбэк', 188:'2003', 280:'2112'}" 132000 "ВАЗ 2112, 2003" 0
"1541" 1541 1636 54 "{576:'9-12', 550:'1', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}" 12000 "1-к квартира, 33 м², 3/9 эт." 0
"1542" 1542 4029 250005 "{716:'Ремонт, строительство'}" 0 "Бригада каменщиков, професионалов" 0
"1543" 1543 2277 250004 "{714:'Производство, сырьё, с/х', 715:'Неполный день', 822:'Среднее специальное', 823:'1', 824:'Женский', 825:'21'}" 0 "Повар в детский сад" 0
"1544" 1544 4294 54 "{549:'3', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый', 575:'5-8'}" 2400000 "3-к квартира, 63 м², 5/5 эт." 0
"1545" 1545 343 34 "{800:'114.3', 801:'35', 5:'Шины, диски и колёса', 709:'Диски', 796:'Литые', 797:'17', 798:'7.5', 799:'5'}" 4600 "Диски новые R17 5x114.3 et35 sakura 3718Z белые" 0
"1546" 1546 1902 47 "{127:'Детская мебель'}" 3000 "Стульчик Детский для кормления" 0
"1547" 1547 2306 250004 "{824:'Мужской', 714:'Строительство', 715:'Полный день', 822:'Среднее специальное', 823:'20'}" 0 "Строители отделочники ищут работу" 0
"1548" 1548 2225 41 "{143:'iPhone'}" 12000 "iPhone 4s" 0
"1549" 1549 3953 22 "{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}" 14000 "Жилетки меховые с павловопосадским платком, пальто" 0
"1550" 1550 1261 34 "{5:'Запчасти', 598:'Для автомобилей'}" 500 "Замки кресел Mazda 6" 0
"1551" 1551 3505 53 "{181:'Промышленное'}" 25400 "Дежа 330л" 0
"1552" 1552 812 33 "{531:'Сельхозназначения (СНТ, ДНП)', 203:'Продам'}" 1e+06 "Участок 15 сот. (СНТ, ДНП)" 0
"1553" 1553 1788 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 4950000 "2-к квартира, 70 м², 4/5 эт." 0
"1554" 1554 212 54 "{549:'2', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 2150000 "2-к квартира, 48 м², 2/5 эт." 0
"1555" 1555 3960 34 "{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}" 6340 "Фары, запчасти для Мазда 2 (Mazda 2)" 0
"1556" 1556 4225 42 "{202:'Продам', 556:'Таунхаус', 525:'0'}" 21500000 "Таунхаус 172 м² на участке 2 сот." 0
"1557" 1557 1261 50 "{44:'Стройматериалы'}" 4200 "Комплект дома 55 м2 из деревянного каркаса" 0
"1558" 1558 3953 34 "{817:'Стекла', 5:'Запчасти', 598:'Для автомобилей'}" 2872 "Заднее стекло Шевроле Каптива SUV 06- BEN" 0
"1559" 1559 3533 50 "{44:'Двери'}" 500 "Продаю дверь" 0
"1560" 1560 1294 54 "{549:'1', 201:'Продам', 498:'Монолитный', 499:'Вторичка', 566:'Не первый и не последний', 575:'17-25'}" 3150000 "1-к квартира, 55 м², 16/17 эт." 0
"1561" 1561 3960 32 "{536:'Сдам', 554:'Складское помещение'}" 500 "Теплый Склад 4700 м² Пандус Площадка Антипыль Офис" 0
"1562" 1562 1788 38 "{45:'Предметы интерьера, искусство'}" 350 "Горизонтальные жалюзи" 0
"1563" 1563 3960 43 "{1283:'Новые', 633:'Серебряный ', 1159:0, 210:'Geely', 356:'MK', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 695:'Передний', 696:'левый', 185:'Механика', 186:'Бензин', 187:'Седан', 188:'2014'}" 336000 "Geely MK, 2014" 0
"1564" 1564 3771 26 "{132:'Видеокамеры'}" 2500 "Видеокамера" 0
"1565" 1565 4008 30 "{785:'Нет', 204:'Продам', 532:'Гараж', 783:'Кирпичный'}" 250000 "Гараж, 25 м²" 0
"1566" 1566 3193 53 "{181:'Промышленное'}" 10 "Болты" 0
"1567" 1567 3953 57 "{130:'Приборы и аксессуары'}" 150 "Значок представителя \"\"avon\"\"и разное" 0
"1568" 1568 3055 250004 "{714:'Строительство', 715:'Полный день', 822:'Среднее', 823:'0', 824:'Мужской', 825:'40'}" 0 "Монтажник натяжных потолков" 0
"1569" 1569 3960 43 "{1283:'С пробегом', 633:'Синий', 1159:0, 210:'Volvo', 184:'100 000 - 109 999', 1162:0, 279:'S40', 1165:0, 1135:0, 632:'2.4', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2008', 185:'Автомат'}" 515000 "Volvo S40, 2008" 0
"1570" 1570 1653 34 "{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Ходовая на ВАЗ" 0
"1571" 1571 1299 29 "{483:'Комплектующие', 631:'Материнские платы'}" 2000 "Материнская плата Gigabyte GA-H61M-S2PV H61" 0
"1572" 1572 3976 60 "{178:'Для мальчиков', 110:'Другое'}" 375 "Спортивный костюм 12-18 месяцев" 0
"1573" 1573 230 47 "{127:'Детские коляски'}" 2000 "Коляска" 0
"1574" 1574 1261 53 "{181:'Промышленное'}" 950 "Пускатели пма 4 величины" 0
