"AdID" "LocationID" "CategoryID" "Params" "Price" "Title" "IsContext"
"1071" 1071 3335 34 "{817:'Трансмиссия и привод', 5:'Запчасти', 598:'Для автомобилей'}" 7000 "АКПП Model 30-40LE стояла на чайзере" 0
"1072" 1072 3960 22 "{175:'Аксессуары'}" 349 "Сумка для ноутбука через плечо с ручкой" 0
"1073" 1073 1261 38 "{45:'Столы и стулья'}" 4150 "Стол рабочий угловой са-3 правый" 0
"1074" 1074 3960 60 "{112:'74-80 см (7-12 мес)', 178:'Для девочек', 179:'Верхняя одежда'}" 2500 "Осенне-весенний комплект для девочки (куртка+ штан" 0
"1075" 1075 3953 38 "{45:'Кровати, диваны и кресла'}" 8990 "Кровать София" 0
"1076" 1076 4099 53 "{181:'Промышленное'}" 65000 "Контейнер бу 40футов. для склада" 0
"1077" 1077 1636 22 "{175:'Аксессуары'}" 2000 "Портмоне" 0
"1078" 1078 2840 53 "{181:'Другое'}" 5000 "Готовая мебель для детского сада" 0
"1079" 1079 3960 60 "{178:'Для мальчиков', 477:'110-116 см (4-6 лет)', 110:'Трикотаж'}" 700 "Спортивные штаны Ralph Lauren" 0
"1080" 1080 3960 37 "{14:'Пепельницы, зажигалки'}" 10000 "Коробка для сигар Cohiba Esplendidos" 0
"1081" 1081 2277 54 "{549:'1', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый и не последний', 575:'5-8'}" 2400000 "1-к квартира, 34 м², 3/5 эт." 0
"1082" 1082 992 13 "{137:'Игры для приставок'}" 4750 "Metal Gear HD Collection Limited Edition PS3" 0
"1083" 1083 2643 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый', 575:'< 5'}" 2800000 "2-к квартира, 60 м², 3/3 эт." 0
"1084" 1084 1731 50 "{44:'Инструменты'}" 450 "Стойки телескопические домкрат б/у" 0
"1085" 1085 774 250005 "{716:'Ремонт, строительство'}" 0 "Сантехнические работы" 0
"1086" 1086 3939 32 "{536:'Сдам', 554:'Складское помещение'}" 70 "Торгово-кладское помещение, 377 м²" 0
"1087" 1087 3960 60 "{113:'110-116 см (4-6 лет)', 178:'Для девочек', 179:'Комбинезоны и боди'}" 1125 "Зимний шерстяной комбинезон110 р-р д/дев. Greenhil" 0
"1088" 1088 3960 53 "{181:'Для ресторана'}" 850 "Новые чехлы на стулья и др" 0
"1089" 1089 3953 5 "{165:'Другое'}" 4000 "Продам самокат Town5" 0
"1090" 1090 2225 34 "{5:'Аудио- и видеотехника'}" 3299 "Автопроигрыватель JVC KD-R400EE" 0
"1091" 1091 3960 47 "{127:'Игрушки'}" 250 "90-е игрушка кукла пупс 30 см клеймо Гонконг" 0
"1092" 1092 3953 27 "{48:'Для кухни', 486:'Вытяжки'}" 31300 "Вытяжка Faber EKO XS EG6 WH A55" 0
"1093" 1093 1294 32 "{536:'Сдам', 554:'Складское помещение', 794:'A'}" 325 "Сдаём в аренду складские помещения 300-3000м2" 0
"1094" 1094 1902 60 "{178:'Для девочек', 115:'86-92 см (1-2 года)', 179:'Платья и юбки'}" 200 "Платье праздничное" 0
"1095" 1095 2152 43 "{1283:'С пробегом', 633:'Фиолетовый', 280:'2111', 1159:0, 210:'ВАЗ (LADA)', 188:'2001', 1162:0, 1165:0, 184:'130 000 - 139 999', 1135:0, 632:'1.5', 1138:0, 185:'Механика', 1142:'передние и задние', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Универсал', 1148:256, 1150:3}" 80000 "ВАЗ 2111, 2001" 0
"1096" 1096 3960 34 "{5:'Экипировка'}" 5000 "Мотоботинки Sidi" 0
"1097" 1097 547 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 4800 "Новая внутренняя решетка радиатора Opel Corsa D" 0
"1098" 1098 3953 34 "{800:'120', 709:'Диски', 5:'Шины, диски и колёса', 796:'Литые', 797:'17', 799:'5'}" 2000 "Диск BMW 32 стиль" 0
"1099" 1099 3129 34 "{5:'Аудио- и видеотехника'}" 5000 "Kia rio III штатная магнитола" 0
"1100" 1100 1301 54 "{576:'9-12', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'Посуточно'}" 1400 "1-к квартира, 48 м², 4/10 эт." 0
"1101" 1101 1301 22 "" 2500 "Футболки Новые AC/DC, Rock Chang" 0
"1102" 1102 2685 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 730000 "Участок 10 сот. (ИЖС)" 0
"1103" 1103 44 38 "{45:'Другое'}" 3700 "Стол туалетный \"\"Орфей\"\"" 0
"1104" 1104 3953 34 "{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}" 4000 "Проводка (коса) моторная Киа Спортедж 2010)" 0
"1105" 1105 2277 60 "{178:'Для девочек', 179:'Шапки, варежки, шарфы'}" 500 "Зимняя шапка Reima, размер 52" 0
"1106" 1106 1731 5 "{165:'Зимние виды спорта'}" 190 "Клюшка 1метр + шайба" 0
"1107" 1107 3540 60 "{178:'Для девочек', 115:'74-80 см (7-12 мес)', 179:'Платья и юбки'}" 250 "Платье на 1 год новое" 0
"1108" 1108 3622 250004 "{714:'Производство, сырьё, с/х', 715:'Сменный график', 822:'Незаконченное высшее', 823:'3', 824:'Женский', 825:'28'}" 0 "Кладовщик" 0
"1109" 1109 3960 57 "{130:'Средства гигиены'}" 400 "Памперсы для взрослых seni L" 0
"1110" 1110 3939 47 "{127:'Детские коляски'}" 2300 "Коляска трансформер" 0
"1111" 1111 1295 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Мерседес w123" 0
"1112" 1112 2430 22 "{96:'Без размера', 176:'Верхняя одежда', 175:'Мужская одежда'}" 36990 "Куртка sitka Incinerator Jacket 50026" 0
"1113" 1113 227 42 "{202:'Продам', 556:'Дом', 525:'2'}" 6300000 "Дом 205 м² на участке 11.2 сот." 0
"1114" 1114 3823 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 1750 "Выпускное платье" 0
"1115" 1115 3939 60 "{178:'Для девочек', 179:'Обувь', 125:'20'}" 750 "Кеды" 0
"1116" 1116 3960 34 "{5:'Запчасти', 598:'Для мототехники'}" 800 "Зеркала под хром" 0
"1117" 1117 967 14 "{42:'Сельхозтехника'}" 450000 "Продаю мтз-82 в Хорошем состоянии" 0
"1118" 1118 3960 22 "{88:'40', 83:'Обувь', 175:'Женская одежда'}" 9000 "Сапоги dolce gabbana оригинал" 0
"1119" 1119 1110 53 "{181:'Промышленное'}" 1484700 "Электротехническая передвижная лаборатория этл-35К" 0
"1120" 1120 1340 32 "{536:'Продам', 579:'Помещение свободного назначения'}" 21500000 "Помещение свободного назначения, 783 м²" 0
"1121" 1121 1110 60 "{178:'Для мальчиков', 110:'Верхняя одежда', 119:'122-128 см (6-8 лет)'}" 700 "Куртка зимняя domido" 0
"1122" 1122 4008 30 "{784:'Кирпичный', 786:'Нет', 563:'Гараж', 204:'Сдам'}" 3000 "Гараж, > 30 м²" 0
"1123" 1123 3953 38 "{45:'Освещение'}" 320 "Керамическая лампа MT004" 0
"1124" 1124 3953 43 "{1283:'С пробегом', 633:'Синий', 1159:0, 210:'ВАЗ (LADA)', 632:'1.6', 1162:0, 1165:0, 184:'40 000 - 44 999', 1135:0, 1137:'велюр', 1138:0, 280:'21099', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1997', 185:'Механика'}" 14000 "ВАЗ 21099, 1997" 0
"1125" 1125 72 32 "{536:'Сдам', 554:'Торговое помещение'}" 46000 "Торговое помещение, 46 м²" 0
"1126" 1126 3771 22 "{83:'Верхняя одежда', 86:'48–50 (XL)', 175:'Женская одежда'}" 4900 "Продам шубу мутон" 0
"1127" 1127 2430 22 "{175:'Аксессуары'}" 150 "Тату-рукава" 0
"1128" 1128 1057 250005 "{716:'Другое'}" 0 "Картонная упаковка" 0
"1129" 1129 1294 4 "{156:'Горные'}" 40400 "Новый Женский Велосипед 26\"\" Format 7741 (2015)" 0
"1130" 1130 3960 38 "{45:'Столы и стулья'}" 12000 "Стол садовый кованый Дачный WellCome" 0
"1131" 1131 926 33 "{531:'Поселений (ИЖС)', 203:'Продам'}" 135000 "Участок 5 сот. (ИЖС)" 0
"1132" 1132 2840 48 "{30:'Мотоциклы', 479:'Спортивные'}" 110000 "Спортивный турист ззр-400" 0
"1133" 1133 3928 250005 "{716:'Ремонт, строительство'}" 0 "Остекление квартир, домов, веранд" 0
"1134" 1134 3960 34 "{709:'Диски', 5:'Шины, диски и колёса', 796:'Литые', 797:'16', 798:'7', 799:'6'}" 16200 "Диск колеса R16 литой прома гефест Патриот УАЗ" 0
"1135" 1135 4396 29 "{483:'Джойстики и рули'}" 8500 "Продам Игровой Руль Logitech G27" 0
"1136" 1136 581 27 "{48:'Другое'}" 2200 "Мороженица Delimano" 0
"1137" 1137 3953 41 "{480:'Запчасти', 143:'Аксессуары'}" 450 "Корпус для Samsung B7722" 0
"1138" 1138 987 6 "{512:'6', 518:'Кирпичный', 200:'Сдам', 596:'На длительный срок', 565:'Не последний', 574:'< 5'}" 3700 "Комната 12 м² в 6-к, 1/2 эт." 0
"1139" 1139 3976 50 "{44:'Стройматериалы'}" 254 "Цокольные панели в наличии" 0
"1140" 1140 3960 42 "{202:'Продам', 556:'Дача', 525:'50'}" 2e+06 "Дача 80 м² на участке 7.5 сот." 0
"1141" 1141 3960 14 "{42:'Коммунальная техника'}" 489000 "Камаз мультилифт" 0
"1142" 1142 1636 34 "{817:'Трансмиссия и привод', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Запчасти на Валдай УАЗ Соболь Гагель ЗИЛ" 0
"1143" 1143 2230 250005 "{716:'Ремонт, строительство'}" 500 "Счетчики на воду" 0
"1144" 1144 2277 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 50000 "Honda accord 7" 0
"1145" 1145 3953 34 "{817:'Стекла', 5:'Запчасти', 598:'Для автомобилей'}" 2500 "Лобовое ветровое стекло Volvo S60 I" 0
"1146" 1146 3679 54 "{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не последний', 575:'5-8'}" 930000 "1-к квартира, 19 м², 1/5 эт." 0
"1147" 1147 1294 26 "{132:'Телевизоры и проекторы'}" 17000 "Продам телевизор samsung 109см" 0
"1148" 1148 3953 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 550 "3 платья Zara" 0
"1149" 1149 2757 9 "{51:'Товары для кухни'}" 3250 "Праздничная, свадебная скатерть с маками. Вышивка" 0
"1150" 1150 1365 54 "{549:'3', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не последний', 575:'< 5'}" 2060000 "3-к квартира, 55 м², 1/2 эт." 0
"1151" 1151 3953 50 "{44:'Сантехника и сауна'}" 400 "Сифон латунь хромированный" 0
"1152" 1152 3771 60 "{112:'86-92 см (1-2 года)', 178:'Для девочек', 179:'Верхняя одежда'}" 850 "Демисезонный комбинезон" 0
"1153" 1153 1301 43 "{1283:'С пробегом', 633:'Зелёный', 1159:0, 210:'Skoda', 184:'250 000 - 259 999', 1162:0, 1165:0, 1135:0, 272:'Octavia', 632:'1.6', 1138:0, 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Хетчбэк', 188:'1998', 185:'Механика'}" 190000 "Skoda Octavia, 1998" 0
"1154" 1154 346 18 "" 369 "Воблер strike PRO" 0
"1155" 1155 1168 250004 "{714:'Транспорт, логистика', 715:'Полный день', 822:'Среднее', 823:'6', 824:'Мужской', 825:'30'}" 40000 "Водитель-экспедитор" 0
"1156" 1156 3960 57 "{130:'Приборы и аксессуары'}" 1500 "Ингалятор B. Well WN-116U портативный ультразвуков" 0
"1157" 1157 2430 22 "{175:'Аксессуары'}" 200 "Сумка новая" 0
"1158" 1158 3960 34 "{709:'Диски', 799:'4', 796:'Литые', 5:'Шины, диски и колёса', 797:'15'}" 20500 "Диски BBS RS R15" 0
"1159" 1159 3618 22 "{90:'44–46 (M)', 83:'Платья и юбки', 175:'Женская одежда'}" 400 "Комплект" 0
"1160" 1160 3669 34 "{5:'Запчасти', 598:'Для спецтехники'}" 8000 "Мотопомпа" 0
"1161" 1161 3960 5 "{165:'Дайвинг и водный спорт'}" 29500 "Кайтборд mday tram 2015- 160см - лайтвинд" 0
"1162" 1162 3960 22 "{176:'Другое', 175:'Мужская одежда'}" 1500 "Плавательные шорты Paul Shark" 0
"1163" 1163 1653 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 1500 "Б/у главный цилиндр сцепления опель астра h gtc" 0
"1164" 1164 346 22 "{83:'Свадебные платья', 476:'42–44 (S)', 175:'Женская одежда'}" 13000 "Свадебное платье" 0
"1165" 1165 3106 42 "{202:'Продам', 556:'Дом', 525:'80'}" 190000 "Дом 30 м² на участке 22 сот." 0
"1166" 1166 2914 43 "{1283:'С пробегом', 633:'Синий', 1159:0, 210:'ВАЗ (LADA)', 184:'5 000 - 9 999', 1162:0, 1165:0, 1135:0, 632:'1.5', 1138:0, 280:'21099', 695:'Передний', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2000', 185:'Механика'}" 70000 "ВАЗ 21099, 2000" 0
